start_time;sleep_id;stage;end_time
2020-04-17 23:41:00.000;82b02287-c7e2-b04c-e591-a21e11a45f7b;40002;2020-04-17 23:42:00.000
2020-04-17 23:42:00.000;82b02287-c7e2-b04c-e591-a21e11a45f7b;40001;2020-04-17 23:48:00.000
2020-04-17 23:48:00.000;82b02287-c7e2-b04c-e591-a21e11a45f7b;40002;2020-04-17 23:54:00.000
2020-04-18 00:03:00.000;d241a24e-a414-a9ea-9cf7-bf60f2b39dac;40001;2020-04-18 00:05:00.000
2020-04-18 00:05:00.000;d241a24e-a414-a9ea-9cf7-bf60f2b39dac;40002;2020-04-18 00:52:00.000
2020-04-18 00:52:00.000;d241a24e-a414-a9ea-9cf7-bf60f2b39dac;40001;2020-04-18 00:53:00.000
2020-04-18 00:53:00.000;d241a24e-a414-a9ea-9cf7-bf60f2b39dac;40002;2020-04-18 01:11:00.000
2020-04-18 01:11:00.000;d241a24e-a414-a9ea-9cf7-bf60f2b39dac;40004;2020-04-18 01:20:00.000
2020-04-18 01:20:00.000;d241a24e-a414-a9ea-9cf7-bf60f2b39dac;40001;2020-04-18 01:21:00.000
2020-04-18 01:21:00.000;d241a24e-a414-a9ea-9cf7-bf60f2b39dac;40002;2020-04-18 01:23:00.000
2020-04-18 01:23:00.000;d241a24e-a414-a9ea-9cf7-bf60f2b39dac;40001;2020-04-18 01:24:00.000
2020-04-18 01:24:00.000;d241a24e-a414-a9ea-9cf7-bf60f2b39dac;40004;2020-04-18 01:29:00.000
2020-04-18 01:29:00.000;d241a24e-a414-a9ea-9cf7-bf60f2b39dac;40001;2020-04-18 01:30:00.000
2020-04-18 01:30:00.000;d241a24e-a414-a9ea-9cf7-bf60f2b39dac;40002;2020-04-18 01:31:00.000
2020-04-18 01:31:00.000;d241a24e-a414-a9ea-9cf7-bf60f2b39dac;40001;2020-04-18 01:33:00.000
2020-04-18 01:33:00.000;d241a24e-a414-a9ea-9cf7-bf60f2b39dac;40004;2020-04-18 01:43:00.000
2020-04-18 01:43:00.000;d241a24e-a414-a9ea-9cf7-bf60f2b39dac;40002;2020-04-18 01:50:00.000
2020-04-18 01:50:00.000;d241a24e-a414-a9ea-9cf7-bf60f2b39dac;40001;2020-04-18 01:51:00.000
2020-04-18 01:51:00.000;d241a24e-a414-a9ea-9cf7-bf60f2b39dac;40002;2020-04-18 01:58:00.000
2020-04-18 01:58:00.000;d241a24e-a414-a9ea-9cf7-bf60f2b39dac;40001;2020-04-18 01:59:00.000
2020-04-18 01:59:00.000;d241a24e-a414-a9ea-9cf7-bf60f2b39dac;40002;2020-04-18 02:20:00.000
2020-04-18 02:20:00.000;d241a24e-a414-a9ea-9cf7-bf60f2b39dac;40001;2020-04-18 02:21:00.000
2020-04-18 02:21:00.000;d241a24e-a414-a9ea-9cf7-bf60f2b39dac;40002;2020-04-18 02:39:00.000
2020-04-18 02:39:00.000;d241a24e-a414-a9ea-9cf7-bf60f2b39dac;40001;2020-04-18 02:40:00.000
2020-04-18 02:40:00.000;d241a24e-a414-a9ea-9cf7-bf60f2b39dac;40002;2020-04-18 02:54:00.000
2020-04-18 02:54:00.000;d241a24e-a414-a9ea-9cf7-bf60f2b39dac;40001;2020-04-18 02:55:00.000
2020-04-18 02:55:00.000;d241a24e-a414-a9ea-9cf7-bf60f2b39dac;40002;2020-04-18 03:08:00.000
2020-04-18 03:08:00.000;d241a24e-a414-a9ea-9cf7-bf60f2b39dac;40001;2020-04-18 03:09:00.000
2020-04-18 03:09:00.000;d241a24e-a414-a9ea-9cf7-bf60f2b39dac;40002;2020-04-18 03:24:00.000
2020-04-18 03:24:00.000;d241a24e-a414-a9ea-9cf7-bf60f2b39dac;40001;2020-04-18 03:25:00.000
2020-04-18 03:25:00.000;d241a24e-a414-a9ea-9cf7-bf60f2b39dac;40002;2020-04-18 03:29:00.000
2020-04-18 03:29:00.000;d241a24e-a414-a9ea-9cf7-bf60f2b39dac;40004;2020-04-18 03:34:00.000
2020-04-18 04:07:00.000;821051f7-8939-d9df-eef9-dbe0059b26c8;40001;2020-04-18 04:12:00.000
2020-04-18 04:12:00.000;821051f7-8939-d9df-eef9-dbe0059b26c8;40003;2020-04-18 04:22:00.000
2020-04-18 04:22:00.000;821051f7-8939-d9df-eef9-dbe0059b26c8;40001;2020-04-18 04:23:00.000
2020-04-18 04:23:00.000;821051f7-8939-d9df-eef9-dbe0059b26c8;40002;2020-04-18 04:35:00.000
2020-04-18 04:35:00.000;821051f7-8939-d9df-eef9-dbe0059b26c8;40001;2020-04-18 04:37:00.000
2020-04-18 04:37:00.000;821051f7-8939-d9df-eef9-dbe0059b26c8;40002;2020-04-18 04:39:00.000
2020-04-18 04:39:00.000;821051f7-8939-d9df-eef9-dbe0059b26c8;40001;2020-04-18 04:40:00.000
2020-04-18 04:40:00.000;821051f7-8939-d9df-eef9-dbe0059b26c8;40002;2020-04-18 04:53:00.000
2020-04-18 04:53:00.000;821051f7-8939-d9df-eef9-dbe0059b26c8;40004;2020-04-18 05:04:00.000
2020-04-18 05:04:00.000;821051f7-8939-d9df-eef9-dbe0059b26c8;40001;2020-04-18 05:05:00.000
2020-04-18 05:05:00.000;821051f7-8939-d9df-eef9-dbe0059b26c8;40004;2020-04-18 05:12:00.000
2020-04-18 05:12:00.000;821051f7-8939-d9df-eef9-dbe0059b26c8;40001;2020-04-18 05:14:00.000
2020-04-18 05:14:00.000;821051f7-8939-d9df-eef9-dbe0059b26c8;40004;2020-04-18 05:19:00.000
2020-04-18 05:19:00.000;821051f7-8939-d9df-eef9-dbe0059b26c8;40001;2020-04-18 05:21:00.000
2020-04-18 05:21:00.000;821051f7-8939-d9df-eef9-dbe0059b26c8;40004;2020-04-18 05:28:00.000
2020-04-18 05:28:00.000;821051f7-8939-d9df-eef9-dbe0059b26c8;40002;2020-04-18 05:33:00.000
2020-04-18 05:33:00.000;821051f7-8939-d9df-eef9-dbe0059b26c8;40001;2020-04-18 05:34:00.000
2020-04-18 05:34:00.000;821051f7-8939-d9df-eef9-dbe0059b26c8;40002;2020-04-18 05:36:00.000
2020-04-18 05:36:00.000;821051f7-8939-d9df-eef9-dbe0059b26c8;40001;2020-04-18 05:38:00.000
2020-04-18 05:38:00.000;821051f7-8939-d9df-eef9-dbe0059b26c8;40002;2020-04-18 05:40:00.000
2020-04-18 12:31:00.000;dc595332-9e5a-82bc-1f53-b219c008d084;40002;2020-04-18 12:35:00.000
2020-04-18 12:35:00.000;dc595332-9e5a-82bc-1f53-b219c008d084;40001;2020-04-18 12:37:00.000
2020-04-18 12:37:00.000;dc595332-9e5a-82bc-1f53-b219c008d084;40002;2020-04-18 12:43:00.000
2020-04-18 12:43:00.000;dc595332-9e5a-82bc-1f53-b219c008d084;40003;2020-04-18 12:47:00.000
2020-04-18 12:47:00.000;dc595332-9e5a-82bc-1f53-b219c008d084;40002;2020-04-18 13:02:00.000
2020-04-18 13:02:00.000;dc595332-9e5a-82bc-1f53-b219c008d084;40001;2020-04-18 13:04:00.000
2020-04-18 13:04:00.000;dc595332-9e5a-82bc-1f53-b219c008d084;40002;2020-04-18 13:06:00.000
2020-04-18 13:06:00.000;dc595332-9e5a-82bc-1f53-b219c008d084;40004;2020-04-18 13:12:00.000
2020-04-18 13:12:00.000;dc595332-9e5a-82bc-1f53-b219c008d084;40001;2020-04-18 13:14:00.000
2020-04-18 13:14:00.000;dc595332-9e5a-82bc-1f53-b219c008d084;40004;2020-04-18 13:32:00.000
2020-04-18 13:32:00.000;dc595332-9e5a-82bc-1f53-b219c008d084;40002;2020-04-18 13:33:00.000
2020-04-18 21:56:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40001;2020-04-18 21:57:00.000
2020-04-18 21:57:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40002;2020-04-18 22:07:00.000
2020-04-18 22:07:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40001;2020-04-18 22:08:00.000
2020-04-18 22:08:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40002;2020-04-18 22:25:00.000
2020-04-18 22:25:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40001;2020-04-18 22:26:00.000
2020-04-18 22:26:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40003;2020-04-18 22:29:00.000
2020-04-18 22:29:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40002;2020-04-18 22:34:00.000
2020-04-18 22:34:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40001;2020-04-18 22:36:00.000
2020-04-18 22:36:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40002;2020-04-18 22:46:00.000
2020-04-18 22:46:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40001;2020-04-18 22:54:00.000
2020-04-18 22:54:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40002;2020-04-18 22:57:00.000
2020-04-18 22:57:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40001;2020-04-18 22:58:00.000
2020-04-18 22:58:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40004;2020-04-18 23:03:00.000
2020-04-18 23:03:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40001;2020-04-18 23:04:00.000
2020-04-18 23:04:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40002;2020-04-18 23:05:00.000
2020-04-18 23:05:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40001;2020-04-18 23:07:00.000
2020-04-07 20:51:00.000;f18ba62b-e528-c433-52e1-66dbbcbd529e;40002;2020-04-07 20:59:00.000
2020-04-18 23:07:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40002;2020-04-18 23:11:00.000
2020-04-18 23:11:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40001;2020-04-18 23:12:00.000
2020-04-18 23:12:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40004;2020-04-18 23:17:00.000
2020-04-18 23:17:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40001;2020-04-18 23:18:00.000
2020-04-18 23:18:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40004;2020-04-18 23:23:00.000
2020-04-18 23:23:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40001;2020-04-18 23:24:00.000
2020-04-18 23:24:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40002;2020-04-18 23:26:00.000
2020-04-07 21:33:00.000;f18ba62b-e528-c433-52e1-66dbbcbd529e;40001;2020-04-07 21:36:00.000
2020-04-18 23:26:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40001;2020-04-18 23:28:00.000
2020-04-18 23:28:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40002;2020-04-18 23:32:00.000
2020-04-18 23:32:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40001;2020-04-18 23:34:00.000
2020-04-18 23:34:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40002;2020-04-18 23:35:00.000
2020-04-18 23:35:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40001;2020-04-18 23:42:00.000
2020-04-18 23:42:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40002;2020-04-18 23:44:00.000
2020-04-07 21:50:00.000;f18ba62b-e528-c433-52e1-66dbbcbd529e;40002;2020-04-07 22:04:00.000
2020-04-18 23:44:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40001;2020-04-18 23:45:00.000
2020-04-18 23:45:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40002;2020-04-19 00:18:00.000
2020-04-19 00:18:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40001;2020-04-19 00:19:00.000
2020-04-19 00:19:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40002;2020-04-19 00:33:00.000
2020-04-19 00:33:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40004;2020-04-19 00:50:00.000
2020-04-07 22:16:00.000;f18ba62b-e528-c433-52e1-66dbbcbd529e;40002;2020-04-07 22:18:00.000
2020-04-19 00:50:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40001;2020-04-19 00:51:00.000
2020-04-07 22:37:00.000;f18ba62b-e528-c433-52e1-66dbbcbd529e;40002;2020-04-07 22:48:00.000
2020-04-19 00:51:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40002;2020-04-19 01:04:00.000
2020-04-19 01:04:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40001;2020-04-19 01:05:00.000
2020-04-19 01:05:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40002;2020-04-19 01:14:00.000
2020-04-19 01:14:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40001;2020-04-19 01:15:00.000
2020-04-07 22:58:00.000;f18ba62b-e528-c433-52e1-66dbbcbd529e;40002;2020-04-07 23:11:00.000
2020-04-19 01:15:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40002;2020-04-19 01:36:00.000
2020-04-19 01:36:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40004;2020-04-19 01:41:00.000
2020-04-19 01:41:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40001;2020-04-19 01:42:00.000
2020-04-19 01:42:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40002;2020-04-19 01:45:00.000
2020-04-19 01:45:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40001;2020-04-19 01:46:00.000
2020-04-19 01:46:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40004;2020-04-19 01:53:00.000
2020-04-19 01:53:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40001;2020-04-19 01:54:00.000
2020-04-19 01:54:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40004;2020-04-19 02:09:00.000
2020-04-19 02:09:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40001;2020-04-19 02:10:00.000
2020-04-19 02:10:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40004;2020-04-19 02:16:00.000
2020-04-19 02:16:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40001;2020-04-19 02:18:00.000
2020-04-07 23:43:00.000;c2627b3f-5136-37c2-f726-e17e4bb4b2ec;40001;2020-04-07 23:45:00.000
2020-04-19 02:18:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40002;2020-04-19 02:20:00.000
2020-04-19 02:20:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40001;2020-04-19 02:34:00.000
2020-04-19 02:34:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40002;2020-04-19 02:47:00.000
2020-04-08 00:02:00.000;c2627b3f-5136-37c2-f726-e17e4bb4b2ec;40001;2020-04-08 00:03:00.000
2020-04-19 02:47:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40001;2020-04-19 02:48:00.000
2020-04-08 00:48:00.000;c2627b3f-5136-37c2-f726-e17e4bb4b2ec;40001;2020-04-08 00:51:00.000
2020-04-19 02:48:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40002;2020-04-19 03:00:00.000
2020-04-08 01:15:00.000;c2627b3f-5136-37c2-f726-e17e4bb4b2ec;40004;2020-04-08 01:33:00.000
2020-04-19 03:00:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40001;2020-04-19 03:01:00.000
2020-04-08 02:02:00.000;c2627b3f-5136-37c2-f726-e17e4bb4b2ec;40001;2020-04-08 02:04:00.000
2020-04-19 03:01:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40002;2020-04-19 03:10:00.000
2020-04-08 02:30:00.000;c2627b3f-5136-37c2-f726-e17e4bb4b2ec;40001;2020-04-08 02:31:00.000
2020-04-19 03:10:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40001;2020-04-19 03:11:00.000
2020-04-08 03:08:00.000;c2627b3f-5136-37c2-f726-e17e4bb4b2ec;40002;2020-04-08 03:28:00.000
2020-04-19 03:11:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40002;2020-04-19 03:13:00.000
2020-04-08 04:46:00.000;02f8d5f6-fff8-9e73-f218-18cf638394c6;40002;2020-04-08 04:50:00.000
2020-04-19 03:13:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40001;2020-04-19 03:14:00.000
2020-04-08 05:06:00.000;02f8d5f6-fff8-9e73-f218-18cf638394c6;40002;2020-04-08 05:34:00.000
2020-04-19 03:14:00.000;468b15ef-30ff-fd62-c876-560a00f615c6;40004;2020-04-19 03:33:00.000
2020-04-08 05:46:00.000;02f8d5f6-fff8-9e73-f218-18cf638394c6;40002;2020-04-08 05:48:00.000
2020-04-19 04:59:00.000;7678a771-4ae6-6604-8876-8737284f23a6;40002;2020-04-19 05:13:00.000
2020-04-08 05:59:00.000;02f8d5f6-fff8-9e73-f218-18cf638394c6;40004;2020-04-08 06:06:00.000
2020-04-19 05:13:00.000;7678a771-4ae6-6604-8876-8737284f23a6;40001;2020-04-19 05:14:00.000
2020-04-09 00:05:00.000;1fbf34e7-295d-8f5f-2b55-5bad006ac6c9;40002;2020-04-09 00:16:00.000
2020-04-19 05:14:00.000;7678a771-4ae6-6604-8876-8737284f23a6;40002;2020-04-19 05:16:00.000
2020-04-09 00:48:00.000;1fbf34e7-295d-8f5f-2b55-5bad006ac6c9;40002;2020-04-09 00:55:00.000
2020-04-19 05:16:00.000;7678a771-4ae6-6604-8876-8737284f23a6;40001;2020-04-19 05:17:00.000
2020-04-09 01:24:00.000;79966e7e-865e-0032-2b10-9cb5a9c96804;40001;2020-04-09 01:26:00.000
2020-04-19 05:17:00.000;7678a771-4ae6-6604-8876-8737284f23a6;40002;2020-04-19 05:20:00.000
2020-04-09 02:22:00.000;79966e7e-865e-0032-2b10-9cb5a9c96804;40004;2020-04-09 02:37:00.000
2020-04-19 05:20:00.000;7678a771-4ae6-6604-8876-8737284f23a6;40001;2020-04-19 05:21:00.000
2020-04-09 03:17:00.000;79966e7e-865e-0032-2b10-9cb5a9c96804;40004;2020-04-09 03:29:00.000
2020-04-19 05:21:00.000;7678a771-4ae6-6604-8876-8737284f23a6;40002;2020-04-19 05:24:00.000
2020-04-09 03:50:00.000;79966e7e-865e-0032-2b10-9cb5a9c96804;40004;2020-04-09 03:52:00.000
2020-04-19 05:24:00.000;7678a771-4ae6-6604-8876-8737284f23a6;40001;2020-04-19 05:25:00.000
2020-04-09 05:28:00.000;d047777e-beb8-40a2-2024-b056e68d714d;40001;2020-04-09 05:29:00.000
2020-04-19 05:25:00.000;7678a771-4ae6-6604-8876-8737284f23a6;40002;2020-04-19 05:29:00.000
2020-04-19 05:29:00.000;7678a771-4ae6-6604-8876-8737284f23a6;40001;2020-04-19 05:30:00.000
2020-04-19 05:30:00.000;7678a771-4ae6-6604-8876-8737284f23a6;40002;2020-04-19 05:33:00.000
2020-04-09 05:58:00.000;d047777e-beb8-40a2-2024-b056e68d714d;40001;2020-04-09 06:04:00.000
2020-04-19 05:33:00.000;7678a771-4ae6-6604-8876-8737284f23a6;40001;2020-04-19 05:34:00.000
2020-04-09 21:42:00.000;6ff4890f-a747-0b74-e52b-972e8d1ae03c;40001;2020-04-09 21:43:00.000
2020-04-19 05:34:00.000;7678a771-4ae6-6604-8876-8737284f23a6;40004;2020-04-19 05:42:00.000
2020-04-09 22:14:00.000;6ff4890f-a747-0b74-e52b-972e8d1ae03c;40001;2020-04-09 22:15:00.000
2020-04-19 05:42:00.000;7678a771-4ae6-6604-8876-8737284f23a6;40001;2020-04-19 05:47:00.000
2020-04-09 22:57:00.000;6ff4890f-a747-0b74-e52b-972e8d1ae03c;40001;2020-04-09 22:58:00.000
2020-04-19 05:47:00.000;7678a771-4ae6-6604-8876-8737284f23a6;40002;2020-04-19 05:49:00.000
2020-04-09 23:20:00.000;6ff4890f-a747-0b74-e52b-972e8d1ae03c;40004;2020-04-09 23:29:00.000
2020-04-19 05:49:00.000;7678a771-4ae6-6604-8876-8737284f23a6;40001;2020-04-19 05:50:00.000
2020-04-10 00:43:00.000;c8baa5e7-3c6e-1d23-d136-ac53a0362a92;40002;2020-04-10 00:45:00.000
2020-04-19 05:50:00.000;7678a771-4ae6-6604-8876-8737284f23a6;40004;2020-04-19 05:55:00.000
2020-04-10 01:24:00.000;c8baa5e7-3c6e-1d23-d136-ac53a0362a92;40001;2020-04-10 01:25:00.000
2020-04-19 05:55:00.000;7678a771-4ae6-6604-8876-8737284f23a6;40001;2020-04-19 05:57:00.000
2020-04-10 01:39:00.000;c8baa5e7-3c6e-1d23-d136-ac53a0362a92;40001;2020-04-10 01:41:00.000
2020-04-19 05:57:00.000;7678a771-4ae6-6604-8876-8737284f23a6;40002;2020-04-19 06:00:00.000
2020-04-10 02:43:00.000;b7f0a379-ec5f-4d3a-b1e0-0f966916da80;40001;2020-04-10 02:44:00.000
2020-04-19 06:00:00.000;7678a771-4ae6-6604-8876-8737284f23a6;40001;2020-04-19 06:02:00.000
2020-04-19 06:02:00.000;7678a771-4ae6-6604-8876-8737284f23a6;40002;2020-04-19 06:18:00.000
2020-04-10 03:14:00.000;b7f0a379-ec5f-4d3a-b1e0-0f966916da80;40002;2020-04-10 03:16:00.000
2020-04-19 06:18:00.000;7678a771-4ae6-6604-8876-8737284f23a6;40001;2020-04-19 06:19:00.000
2020-04-10 04:30:00.000;9cf84f87-f459-c6b2-24e8-e2b0b434a4b3;40001;2020-04-10 04:31:00.000
2020-04-19 06:19:00.000;7678a771-4ae6-6604-8876-8737284f23a6;40002;2020-04-19 06:51:00.000
2020-04-10 05:02:00.000;9cf84f87-f459-c6b2-24e8-e2b0b434a4b3;40001;2020-04-10 05:03:00.000
2020-04-19 06:51:00.000;7678a771-4ae6-6604-8876-8737284f23a6;40004;2020-04-19 06:56:00.000
2020-04-19 06:56:00.000;7678a771-4ae6-6604-8876-8737284f23a6;40001;2020-04-19 06:57:00.000
2020-04-10 05:17:00.000;9cf84f87-f459-c6b2-24e8-e2b0b434a4b3;40001;2020-04-10 05:19:00.000
2020-04-19 06:57:00.000;7678a771-4ae6-6604-8876-8737284f23a6;40004;2020-04-19 07:05:00.000
2020-04-19 07:05:00.000;7678a771-4ae6-6604-8876-8737284f23a6;40001;2020-04-19 07:06:00.000
2020-04-19 07:06:00.000;7678a771-4ae6-6604-8876-8737284f23a6;40004;2020-04-19 07:15:00.000
2020-04-19 07:15:00.000;7678a771-4ae6-6604-8876-8737284f23a6;40001;2020-04-19 07:16:00.000
2020-04-10 05:32:00.000;9cf84f87-f459-c6b2-24e8-e2b0b434a4b3;40001;2020-04-10 05:39:00.000
2020-04-19 07:16:00.000;7678a771-4ae6-6604-8876-8737284f23a6;40004;2020-04-19 07:22:00.000
2020-04-19 07:22:00.000;7678a771-4ae6-6604-8876-8737284f23a6;40002;2020-04-19 07:28:00.000
2020-04-19 07:28:00.000;7678a771-4ae6-6604-8876-8737284f23a6;40001;2020-04-19 07:30:00.000
2020-04-19 07:30:00.000;7678a771-4ae6-6604-8876-8737284f23a6;40002;2020-04-19 07:33:00.000
2020-04-19 07:33:00.000;7678a771-4ae6-6604-8876-8737284f23a6;40001;2020-04-19 07:34:00.000
2020-04-19 07:34:00.000;7678a771-4ae6-6604-8876-8737284f23a6;40002;2020-04-19 07:36:00.000
2020-04-20 21:49:00.000;f4a3e6f7-d407-ecd1-5a81-0f82f51f0a71;40001;2020-04-20 21:50:00.000
2020-04-20 21:50:00.000;f4a3e6f7-d407-ecd1-5a81-0f82f51f0a71;40002;2020-04-20 22:01:00.000
2020-04-20 22:01:00.000;f4a3e6f7-d407-ecd1-5a81-0f82f51f0a71;40001;2020-04-20 22:02:00.000
2020-04-20 22:02:00.000;f4a3e6f7-d407-ecd1-5a81-0f82f51f0a71;40002;2020-04-20 22:07:00.000
2020-04-20 22:07:00.000;f4a3e6f7-d407-ecd1-5a81-0f82f51f0a71;40001;2020-04-20 22:08:00.000
2020-04-20 22:08:00.000;f4a3e6f7-d407-ecd1-5a81-0f82f51f0a71;40002;2020-04-20 22:15:00.000
2020-04-20 22:15:00.000;f4a3e6f7-d407-ecd1-5a81-0f82f51f0a71;40001;2020-04-20 22:16:00.000
2020-04-20 22:16:00.000;f4a3e6f7-d407-ecd1-5a81-0f82f51f0a71;40002;2020-04-20 22:23:00.000
2020-04-20 22:23:00.000;f4a3e6f7-d407-ecd1-5a81-0f82f51f0a71;40001;2020-04-20 22:24:00.000
2020-04-20 22:24:00.000;f4a3e6f7-d407-ecd1-5a81-0f82f51f0a71;40004;2020-04-20 22:30:00.000
2020-04-20 22:30:00.000;f4a3e6f7-d407-ecd1-5a81-0f82f51f0a71;40002;2020-04-20 22:32:00.000
2020-04-20 22:32:00.000;f4a3e6f7-d407-ecd1-5a81-0f82f51f0a71;40001;2020-04-20 22:33:00.000
2020-04-20 22:33:00.000;f4a3e6f7-d407-ecd1-5a81-0f82f51f0a71;40002;2020-04-20 22:40:00.000
2020-04-20 22:40:00.000;f4a3e6f7-d407-ecd1-5a81-0f82f51f0a71;40001;2020-04-20 22:41:00.000
2020-04-20 22:41:00.000;f4a3e6f7-d407-ecd1-5a81-0f82f51f0a71;40002;2020-04-20 22:42:00.000
2020-04-20 22:42:00.000;f4a3e6f7-d407-ecd1-5a81-0f82f51f0a71;40001;2020-04-20 22:43:00.000
2020-04-20 22:43:00.000;f4a3e6f7-d407-ecd1-5a81-0f82f51f0a71;40002;2020-04-20 22:45:00.000
2020-04-20 22:45:00.000;f4a3e6f7-d407-ecd1-5a81-0f82f51f0a71;40001;2020-04-20 22:46:00.000
2020-04-20 22:46:00.000;f4a3e6f7-d407-ecd1-5a81-0f82f51f0a71;40002;2020-04-20 22:50:00.000
2020-04-10 05:52:00.000;9cf84f87-f459-c6b2-24e8-e2b0b434a4b3;40001;2020-04-10 05:53:00.000
2020-04-20 22:50:00.000;f4a3e6f7-d407-ecd1-5a81-0f82f51f0a71;40001;2020-04-20 22:52:00.000
2020-04-20 22:52:00.000;f4a3e6f7-d407-ecd1-5a81-0f82f51f0a71;40002;2020-04-20 23:06:00.000
2020-04-10 06:04:00.000;9cf84f87-f459-c6b2-24e8-e2b0b434a4b3;40001;2020-04-10 06:06:00.000
2020-04-20 23:06:00.000;f4a3e6f7-d407-ecd1-5a81-0f82f51f0a71;40001;2020-04-20 23:07:00.000
2020-04-20 23:07:00.000;f4a3e6f7-d407-ecd1-5a81-0f82f51f0a71;40002;2020-04-20 23:18:00.000
2020-04-10 06:41:00.000;9cf84f87-f459-c6b2-24e8-e2b0b434a4b3;40001;2020-04-10 06:42:00.000
2020-04-20 23:18:00.000;f4a3e6f7-d407-ecd1-5a81-0f82f51f0a71;40001;2020-04-20 23:19:00.000
2020-04-20 23:19:00.000;f4a3e6f7-d407-ecd1-5a81-0f82f51f0a71;40002;2020-04-20 23:23:00.000
2020-04-11 21:37:00.000;63f74548-63c3-c4ba-1b4f-df6d04756eed;40001;2020-04-11 21:38:00.000
2020-04-20 23:23:00.000;f4a3e6f7-d407-ecd1-5a81-0f82f51f0a71;40004;2020-04-20 23:34:00.000
2020-04-11 21:57:00.000;63f74548-63c3-c4ba-1b4f-df6d04756eed;40001;2020-04-11 21:58:00.000
2020-04-20 23:34:00.000;f4a3e6f7-d407-ecd1-5a81-0f82f51f0a71;40001;2020-04-20 23:36:00.000
2020-04-20 23:36:00.000;f4a3e6f7-d407-ecd1-5a81-0f82f51f0a71;40002;2020-04-20 23:39:00.000
2020-04-11 22:14:00.000;63f74548-63c3-c4ba-1b4f-df6d04756eed;40001;2020-04-11 22:17:00.000
2020-04-20 23:39:00.000;f4a3e6f7-d407-ecd1-5a81-0f82f51f0a71;40001;2020-04-20 23:40:00.000
2020-04-11 22:39:00.000;63f74548-63c3-c4ba-1b4f-df6d04756eed;40001;2020-04-11 22:41:00.000
